,STAID,STANAME,CLASS,STATE,COMID,distance,DRAIN_SQKM,flowline_drainage_area,area_difference_pct,match_quality,quality_rank
6814,09413000,"SANTA CLARA RIVER AT ST. GEORGE, UT",Non-ref,UT,77014382,0.0005746633333245654,1390.245,1400.0704413416959,0.706741713992568,excellent,0
3959,05458500,"Cedar River at Janesville, IA",Non-ref,IA,74023088,0.0006476475298902093,4334.134,4364.813507130662,0.7078578357444044,excellent,0
4986,06879900,"BIG BLUE RIVER AT SURPRISE, NEBR.",Non-ref,NE,74030626,0.00036666333333101875,903.6045,910.0024162655632,0.7080438693657611,excellent,0
5350,07119500,"APISHAPA RIVER NEAR FOWLER, CO.",Non-ref,CO,74046599,4.09366666644928e-05,2775.189,2794.842699449481,0.7081931879047278,excellent,0
8776,14377100,"ILLINOIS RIVER NEAR KERBY, OR",Non-ref,OR,78026603,0.00011269333329977373,985.3694,992.3567134607913,0.7091059922087347,excellent,0
7514,11194000,KERN R NR BAKERSFIELD CA,Non-ref,CA,77021470,0.0002960326109617335,6220.905,6265.037758499131,0.7094266589689336,excellent,0
3694,05065500,"GOOSE RIVER NEAR PORTLAND, ND",Ref,ND,71047226,0.0005424566666789588,1344.99,1354.5562945754637,0.7112539554542149,excellent,0
3009,03466208,"BIG LIMESTONE CREEK NEAR LIMESTONE, TN",Non-ref,TN,74056460,0.00040333333335240695,203.0913,204.53682933010361,0.7117632956722543,excellent,0
1665,02246025,"BLACK CREEK NEAR DOCTORS INLET, FL",Non-ref,FL,73020621,7.105427357601002e-15,1043.071,1050.496237721965,0.7118631159302679,excellent,0
1493,02173212,"CEDAR CREEK NEAR THOR, SC",Non-ref,SC,73012572,0.0005868986283500551,112.7277,111.92507723748442,0.7120013648070374,excellent,0
6847,09442000,"GILA RIVER NEAR CLIFTON, AZ.",Non-ref,AZ,77032299,6.410666669864895e-05,10371.85,10445.855910306824,0.7135266158575698,excellent,0
6245,08206600,"Frio Rv at Tilden, TX",Non-ref,TX,75017649,0.0008261233333470841,11557.8,11640.341122541831,0.7141594641007113,excellent,0
4393,06281000,"SOUTH FORK SHOSHONE RIVER AB BUFFALO BILL RES, WY",Non-ref,WY,74017609,0.00040698432032595694,1516.756,1527.6077975819421,0.715460995832028,excellent,0
7886,11472200,OUTLET C NR LONGVALE CA,Non-ref,CA,77007628,0.00031696297169330764,419.2641,416.2584714494545,0.7168819249121281,excellent,0
6179,08172000,"San Marcos Rv at Luling, TX",Non-ref,TX,75012004,0.00022938072575137965,2172.789,2188.39813233343,0.7183915388668617,excellent,0
2365,03107500,"Beaver River at Beaver Falls, PA",Non-ref,PA,74029835,0.000590865497454444,8034.329,8092.0495200319065,0.7184236546935874,excellent,0
2667,03287250,"KENTUCKY RIVER AT LOCK 5 NEAR TYRONE, KY",Non-ref,KY,74045510,0.0003529999999756228,13538.25,13635.529211888146,0.7185508606219132,excellent,0
1211,02082585,"TAR RIVER AT NC 97 AT ROCKY MOUNT, NC",Non-ref,NC,73009351,3.0145746457504336e-14,2415.513,2432.8764904357595,0.7188324151333302,excellent,0
5330,07103990,"COTTONWOOD CREEK AT MOUTH, AT PIKEVIEW, CO.",Non-ref,CO,74042219,0.0002848633333698558,51.3594,50.99007543121925,0.7190982931668742,excellent,0
6426,09038500,"WILLIAMS FORK BELOW WILLIAMS FORK RESERVOIR, CO.",Non-ref,CO,77007153,2.78600071777455e-05,595.1547,599.4369443760587,0.7195178625084632,excellent,0
4456,06329200,Burns Creek near Savage MT,Non-ref,MT,74004851,0.00026299999996126644,604.8315,609.1836136375662,0.7195580318760122,excellent,0
5013,06891260,"WAKARUSA R NR RICHLAND, KS",Non-ref,KS,74039272,0.000277333333315255,426.06,429.1269148068885,0.7198316685181709,excellent,0
4843,06793000,"LOUP RIVER NEAR GENOA, NEBR.",Non-ref,NE,74029243,0.0003083366667127052,36048.14,35788.49205620701,0.7202811124041029,excellent,0
2714,03301500,"ROLLING FORK NEAR BOSTON, KY",Non-ref,KY,74046496,7.297813387274245e-05,3366.472,3390.7423634717516,0.7209435715417015,excellent,0
130,01097380,"NASHOBA BROOK, COMMONWEALTH AVE AT W. CONCORD, MA",Non-ref,MA,73003254,0.00027666666665737694,120.4119,121.28055088751141,0.7213995356865951,excellent,0
1999,02376500,"PERDIDO RIVER AT BARRINEAU PARK, FL",Non-ref,AL,73018153,0.000148902545972893,978.2622,985.3197833595353,0.7214408733706903,excellent,0
173,01109060,"THREEMILE RIVER AT NORTH DIGHTON, MA",Non-ref,MA,73003643,3.9079434751279745e-05,220.1049,218.51307720633227,0.7232109751612604,excellent,0
3561,04232000,GENESEE RIVER AT ROCHESTER NY,Non-ref,NY,72055041,0.0004353797873164891,6402.274,6448.645705524228,0.7243005457783869,excellent,0
6682,09306500,"WHITE RIVER NEAR WATSON, UTAH",Non-ref,UT,77006250,0.0003103766666470165,10098.16,10171.386309117011,0.7251450671905736,excellent,0
6626,09260000,"LITTLE SNAKE RIVER NEAR LILY, CO.",Non-ref,CO,77005336,0.00030015975757438835,10466.33,10542.262397082615,0.7254920978281341,excellent,0
4709,06639000,"SWEETWATER RIVER NEAR ALCOVA, WY",Non-ref,WY,74023438,0.0002217666666695095,6154.732,6199.4419175906605,0.7264315910207065,excellent,0
8113,12303500,Lake Creek at Troy MT,Non-ref,MT,78014224,0.00016107892476261717,538.218,534.2977115459987,0.728383007257515,excellent,0
8731,14315700,"N.UMPQUA R BLW SLIDE CK DAM NR TOKETEE FALLS, OR",Non-ref,OR,78024596,0.0002346666666710462,872.0496,878.4016435796077,0.728403932483617,excellent,0
4935,06845200,"SAPPA CREEK NEAR BEAVER CITY, NEBR.",Non-ref,NE,74029734,0.0008266666666472133,3916.573,3945.1184510576113,0.7288374570730954,excellent,0
6859,09468500,"SAN CARLOS RIVER NEAR PERIDOT, AZ.",Non-ref,AZ,77028016,0.00028206725204343684,2718.959,2699.139712602336,0.728929248203582,excellent,0
4977,06873460,"SF SOLOMON R AT WOODSTON, KS",Non-ref,KS,74038316,0.0005658633333567309,4080.075,4109.853732521027,0.729857478625453,excellent,0
6840,09426000,"BILL WILLIAMS RIVER BELOW ALAMO DAM, AZ",Non-ref,AZ,77027270,0.00023091279048278887,11992.04,12079.988871066498,0.7333937434039355,excellent,0
3243,04071000,"OCONTO RIVER NEAR GILLETT, WI",Non-ref,WI,72050960,1.4210854715202004e-14,1814.38,1801.0698371881024,0.7335928974028443,excellent,0
4274,06076690,Smith River near Ft Logan MT,Non-ref,MT,74005266,0.0005092423535146664,2188.805,2204.921389680976,0.7363099810616399,excellent,0
4951,06860000,"SMOKY HILL R AT ELKADER, KS",Non-ref,KS,74038333,0.0009906869108245362,9033.353,9099.928388674372,0.7369953180659855,excellent,0
4406,06294000,Little Bighorn River near Hardin MT,Non-ref,MT,74010637,0.0001949999999908414,3346.744,3322.0575289337157,0.737626513001425,excellent,0
5341,07106000,"FOUNTAIN CREEK NEAR FOUNTAIN, CO.",Non-ref,CO,74038874,0.0008352999999488021,1768.522,1755.4600747359534,0.738578613330596,excellent,0
41,01046500,"Kennebec River at Bingham, Maine",Non-ref,ME,73000473,0.00038333333331763697,7056.902,7109.061480336506,0.7391271741694304,excellent,0
8378,13215000,MALHEUR R BE WARMSPRINGS RES NR RIVERSIDE OR,Non-ref,OR,78024308,0.00027777333329481735,2786.962,2807.5747317358464,0.7396129454167804,excellent,0
3397,04136500,"AU SABLE RIVER AT MIO, MI",Non-ref,MI,72051252,0.0007798609978766663,3524.812,3550.9340664034853,0.741091054033106,excellent,0
6034,08091500,"Paluxy Rv at Glen Rose, TX",Non-ref,TX,75006383,8.045696660092945e-05,1063.967,1071.852573740913,0.741148338333128,excellent,0
6779,09396100,"PUERCO RIVER NEAR CHAMBERS, AZ",Non-ref,AZ,77021499,0.000579333333313059,5601.471,5643.035039604329,0.7420200801598202,excellent,0
834,01547700,"Marsh Creek at Blanchard, PA",Ref,PA,73003910,0.0003421807565445185,113.5386,112.69544535406266,0.7426149749401053,excellent,0
2801,03339000,"VERMILION RIVER NEAR DANVILLE, IL",Non-ref,IL,74030550,0.0005752033333408235,3341.407,3366.2342441532182,0.7430176615185785,excellent,0
3794,05336000,"ST. CROIX RIVER NEAR GRANTSBURG, WI",Non-ref,WI,74009489,0.0006104565877488605,7660.248,7717.265955840379,0.7443356382245031,excellent,0
8017,12101500,"PUYALLUP RIVER AT PUYALLUP, WA",Non-ref,WA,78015559,0.0001002466666619739,2448.765,2430.510830337859,0.7454439140603965,excellent,0
3068,03528000,"CLINCH RIVER ABOVE TAZEWELL, TN",Non-ref,TN,74053880,8.332074926149053e-06,3815.792,3844.28653923792,0.7467529476952617,excellent,0
6287,08252000,RIO GRANDE AT COLORADO-NEW MEXICO STATE LINE,Non-ref,CO,75000019,0.0005858568244236365,19899.92,19751.27369946423,0.7469693372424067,excellent,0
6582,09216050,"BIG SANDY RIVER AT GASSON BRIDGE, NR EDEN, WY",Non-ref,WY,77001109,6.682394785206978e-05,4504.428,4470.7810182548465,0.7469756813773786,excellent,0
4912,06827500,"SOUTH FORK REPUBLICAN RIVER NEAR BENKELMAN, NEBR",Non-ref,NE,74030043,0.0004497976945669705,6855.634,6906.890844197984,0.7476601609418445,excellent,0
5313,07097000,"ARKANSAS RIVER AT PORTLAND, CO.",Non-ref,CO,74045887,0.0007744752012465481,10246.7,10323.459953596137,0.7491187757632823,excellent,0
5633,07295500,"Tierra Blanca Ck abv Buffalo Lk nr Umbarger, TX",Non-ref,TX,74061905,9.970205616186737e-05,4299.549,4331.764869022542,0.7492848441206832,excellent,0
5617,07285500,"YALOBUSHA RIVER AT GRENADA, MS",Non-ref,MS,74067286,0.0005553333333239153,4040.515,4070.823870762127,0.750123951083644,excellent,0
4229,05599500,"BIG MUDDY RIVER AT MURPHYSBORO, IL",Non-ref,IL,74046645,0.00027777333529484797,5615.627,5657.7658031422225,0.7503846523677954,excellent,0
7940,11532500,SMITH R NR CRESCENT CITY CA,Ref,CA,77001457,0.00016403666668196593,1577.962,1589.8267940435614,0.7519061956854132,excellent,0
5336,07105530,"FOUNTAIN CR BLW JANITELL RD BLW COLO. SPRINGS, CO",Non-ref,CO,74039289,0.00028433333333310884,1071.976,1080.0526149988514,0.7534324461416351,excellent,0
5399,07149000,"MEDICINE LODGE R NR KIOWA, KS",Ref,KS,74046707,0.00012719201077022224,2291.199,2308.462735567482,0.753480407746422,excellent,0
1956,02359170,"APALACHICOLA RIVER NR SUMATRA,FLA.",Non-ref,FL,73020368,0.0009916182656699026,49802.27,49425.90574248445,0.7557170737710277,excellent,0
8079,12161000,"SF STILLAGUAMISH RIVER NEAR GRANITE FALLS, WA",Ref,WA,78014600,0.0006567599999911523,303.7824,306.07862106203754,0.7558769244161432,excellent,0
5846,08019000,"Lake Fork Ck nr Quitman, TX",Non-ref,TX,75005782,0.00025453487100460324,1496.832,1508.1497839138697,0.7561158442543693,excellent,0
6038,08093500,"Aquilla Ck nr Aquilla, TX",Non-ref,TX,75006653,8.85957656289244e-05,796.1103,802.1505573122423,0.758721161155968,excellent,0
7519,11197800,POSO C NR OILDALE CA,Non-ref,CA,77021991,0.00035677779753274635,593.7975,598.3050734361585,0.7591095341692259,excellent,0
6702,09330230,"FREMONT RIVER NEAR CAINEVILLE, UT",Non-ref,UT,77014161,0.0006832584264972746,3131.813,3155.5938502732643,0.7593317440493461,excellent,0
6922,09508500,"VERDE R BLW TANGLE CREEK, ABV HORSESHOE DAM, AZ.",Non-ref,AZ,77027241,0.0007280571453610198,14242.64,14350.839230003083,0.7596852128754457,excellent,0
1110,02016000,"COWPASTURE RIVER NEAR CLIFTON FORGE, VA",Ref,VA,73007866,0.0007277000876550772,1194.551,1203.6297645797938,0.7600148155912866,excellent,0
3589,04247000,ONEIDA RIVER NEAR EUCLID NY,Non-ref,NY,72055441,6.800000000595219e-05,3728.815,3757.167471013487,0.7603614288584187,excellent,0
259,01155500,"WEST RIVER AT JAMAICA, VT",Non-ref,VT,73002065,0.00018345649735710664,459.8118,463.30803838399214,0.7603629102150349,excellent,0
8226,12449500,"METHOW RIVER AT TWISP, WA",Non-ref,WA,78014111,0.0004966559556175566,3424.684,3450.773978664616,0.7618214896503138,excellent,0
4839,06789000,"NORTH LOUP RIVER AT SCOTIA, NEBR.",Non-ref,NE,74029295,0.0004910809454795397,10180.04,10102.474419751308,0.7619378730210552,excellent,0
730,01480870,"East Branch Brandywine Creek below Downingtown, PA",Non-ref,PA,73005590,0.00031650099525485406,232.1622,233.9362455588864,0.7641405702075529,excellent,0
1514,02192500,"LITTLE RIVER NEAR MT. CARMEL, SC",Ref,SC,73011840,0.0001479833333348779,555.877,560.1400153652512,0.7668990379618602,excellent,0
3187,04035500,"MIDDLE BRANCH ONTONAGON RIVER NEAR ROCKLAND, MI",Non-ref,MI,72040310,5.936666668304724e-05,1758.936,1772.4364127860833,0.7675329168362814,excellent,0
6479,09074000,"HUNTER CREEK NEAR ASPEN, CO.",Non-ref,CO,77009589,1.773188102448123e-05,109.6122,110.45388744340131,0.7678775203867019,excellent,0
2274,03044000,"Conemaugh River at Tunnelton, PA",Non-ref,PA,74029834,0.0003450433333469505,3525.936,3553.0160107658785,0.7680233210664726,excellent,0
801,01531500,"Susquehanna River at Towanda, PA",Non-ref,PA,73003104,0.0002980313661445364,20157.19,20002.376672869337,0.7680303014986787,excellent,0
39,01045000,"DEAD RIVER AT THE FORKS, ME",Non-ref,ME,73000584,0.00021212967735025594,2254.018,2271.348697270866,0.7688801629297565,excellent,0
8176,12389500,Thompson River near Thompson Falls MT,Non-ref,MT,78015705,0.00045270861751770983,1651.865,1664.5684238684494,0.769035234020296,excellent,0
6368,08382650,"PECOS RIVER ABOVE SANTA ROSA LAKE, NM",Non-ref,NM,75000804,0.0002422123568365127,6453.274,6502.920856780174,0.7693282011607433,excellent,0
4831,06779000,"MIDDLE LOUP R. AT ARCADIA, NEBR.",Non-ref,NE,74029713,0.00040069148565283094,12327.25,12232.272817313427,0.7704652918256111,excellent,0
900,01582000,"LITTLE FALLS AT BLUE MOUNT, MD",Non-ref,MD,73005789,0.0003611133333407679,139.1994,140.27289135659387,0.7711896434854438,excellent,0
1088,01671020,"NORTH ANNA RIVER AT HART CORNER NEAR DOSWELL, VA",Non-ref,VA,73008037,0.0002594900000048028,1200.548,1209.8257605806793,0.7727938058852576,excellent,0
8703,14301500,"WILSON RIVER NEAR TILLAMOOK, OR",Ref,OR,78020313,0.0007501554420131244,417.5676,420.7991439855326,0.7738972050352076,excellent,0
6846,09439000,"GILA RIVER AT DUNCAN, AZ.",Non-ref,AZ,77032313,0.0008779537446653208,9279.4,9351.263474651842,0.7744409622587872,excellent,0
2256,03029500,"Clarion River at Cooksburg, PA",Non-ref,PA,74029854,0.00023682666669344599,2086.573,2102.7453700532515,0.7750685000357811,excellent,0
1248,02088500,"LITTLE RIVER NEAR PRINCETON, NC",Non-ref,NC,73009524,0.0002777766666497428,594.2367,598.858952017356,0.7778469450567432,excellent,0
1105,02012500,"JACKSON RIVER AT FALLING SPRING, VA",Non-ref,VA,73007978,0.0006256422314902822,1063.87,1072.1455789322938,0.7778750159600244,excellent,0
2793,03335700,BIG PINE CR NR WILLIAMSPORT IND,Ref,IN,74031052,3.6990000005232566e-05,837.3906,843.9118999065417,0.7787644029610314,excellent,0
4680,06605000,"Ocheyedan River near Spencer, IA",Non-ref,IA,74017564,0.0005261999999888189,1093.02,1084.503032397467,0.7792142506571689,excellent,0
3912,05432695,"RIDGEWAY BRANCH NEAR HOLLANDALE, WI",Ref,WI,74028810,0.00010771593301015471,49.2426,49.626456443548214,0.779521072299617,excellent,0
7373,11114000,SANTA CLARA RIVER AT MONTALVO CA,Non-ref,CA,77027847,0.00031340386757333584,4167.67,4200.218237202101,0.7809696353622194,excellent,0
7598,11275000,FALLS C NR HETCH HETCHY CA,Ref,CA,77018840,6.838429679928731e-05,114.732,115.62820856166843,0.7811321703347197,excellent,0
3015,03469175,"LITTLE PIGEON RIVER ABOVE SEVIERVILLE, TN",Non-ref,TN,74055824,0.0006123333333505343,474.6798,478.3948826967875,0.7826502616684925,excellent,0
2188,02476600,"OKATIBBEE CREEK AT ARUNDEL, MS",Non-ref,MS,73015079,0.0002777766666639536,909.0108,916.1261173532648,0.7827538851314857,excellent,0
8482,14020850,"UMATILLA R AT W RESERVATION BNDY NR PENDLETON, OR",Non-ref,OR,78020169,0.00011690832115241991,1143.864,1152.8297115161718,0.7838092217406722,excellent,0
1120,02024752,"JAMES RIVER AT BLUE RIDGE PKWY NR BIG ISLAND, VA",Non-ref,VA,73007854,0.00024500000000671207,7976.154,8038.783055217361,0.7852036861043614,excellent,0
7359,11106550,CALLEGUAS C NR CAMARILLO CA,Non-ref,CA,77028335,0.0005133100256628152,647.2755,652.3589853549714,0.7853665641556737,excellent,0
2394,03127500,Stillwater Creek at Uhrichsville OH,Non-ref,OH,74031073,7.11160860122802e-05,949.8933,957.3548163813272,0.7855110022701725,excellent,0
5227,07050500,"KINGS RIVER NEAR BERRYVILLE, ARKANSAS",Non-ref,AR,74055039,0.0005774658239576587,1367.203,1377.9531927163653,0.7862908958190766,excellent,0
6845,09432000,"GILA RIVER BELOW BLUE CREEK, NEAR VIRDEN, NM",Non-ref,NM,77032321,0.0007760866666757239,8282.21,8347.35239584068,0.7865339787409553,excellent,0
2353,03098600,Mahoning River below West Ave at Youngstown OH,Non-ref,OH,74029884,5.807000000856988e-05,2525.609,2545.4868950445843,0.7870535401396027,excellent,0
4872,06803555,"SALT CREEK AT GREENWOOD, NEBR.",Non-ref,NE,74030713,0.0006333300000136433,2723.988,2745.452815833599,0.7879923051643034,excellent,0
0,01011000,"Allagash River near Allagash, Maine",Non-ref,ME,72040788,0.0003888900000319495,3186.844,3211.9567701278966,0.788013788183435,excellent,0
5735,07343200,"Sulphur Rv nr Talco, TX",Non-ref,TX,74067652,0.00043058560330009677,3609.572,3638.028596129383,0.7883648291094592,excellent,0
2969,03436000,"SULPHUR FORK RED RIVER NEAR ADAMS, TN",Non-ref,TN,74055599,0.0005096033333060745,488.7378,484.8846101292537,0.7883961238001832,excellent,0
8777,14378200,"ILLINOIS RIVER NEAR AGNESS, OREG.",Non-ref,OR,78026555,0.0009973741148576458,2544.637,2564.7069956491914,0.7887174339283457,excellent,0
4130,05543830,"FOX RIVER AT WAUKESHA, WI",Non-ref,WI,74023280,0.000266000000017641,328.5189,331.1142689395778,0.7900211949990817,excellent,0
3524,04208460,Mill Creek at Garfield Hts OH,Non-ref,OH,72058727,0.00012999999998442036,46.7658,47.13580185832117,0.7911804316854932,excellent,0
2192,02479000,"PASCAGOULA RIVER AT MERRILL, MS",Non-ref,MS,73017506,0.00019642483571433728,17064.46,17199.614961686362,0.792026010119061,excellent,0
5237,07052820,"Flat Creek below Jenkins, MO",Non-ref,MO,74055526,0.00021533333333678686,711.3879,717.0242429854004,0.7923023410154236,excellent,0
6370,08382830,"PECOS RIVER BELOW SANTA ROSA DAM, NM",Non-ref,NM,75000801,3.266833331083449e-05,6839.237,6893.471862615528,0.7929958066305944,excellent,0
1358,02131320,"LITTLE FORK CREEK AT JEFFERSON, SC",Non-ref,SC,73013967,0.00048666666666008496,39.7179,39.402378219838745,0.7944070058116242,excellent,0
6852,09444200,"BLUE RIVER NEAR CLIFTON, AZ.",Ref,AZ,77028056,0.0003498666666530425,1307.769,1318.1692994601613,0.7952703772731461,excellent,0
8141,12335500,"Nevada Cr ab Reservoir, nr Helmville, MT",Non-ref,MT,78018278,0.0007893933333349423,314.1036,311.6043591513768,0.7956740542366194,excellent,0
8280,13018750,SNAKE RIVER BL FLAT CREEK NR JACKSON WY,Non-ref,WY,78024190,0.0005555533333634345,6884.45,6939.231859935752,0.795733282045079,excellent,0
5896,08047500,"Clear Fk Trinity Rv at Ft Worth, TX",Non-ref,TX,75006275,0.0002603966666612223,1341.586,1352.276671623957,0.7968681563430959,excellent,0
5479,07189000,"Elk River near Tiff City, Mo",Non-ref,MO,74055168,0.0006280566666276854,2200.737,2218.285508101588,0.7973923327316322,excellent,0
1942,02353500,"ICHAWAYNOCHAWAY CREEK AT MILFORD, GA",Non-ref,GA,73018091,0.0002777766666639536,1612.679,1625.5537079393166,0.798342877864505,excellent,0
4254,06036905,Firehole River near West Yellowstone MT,Ref,WY,74010249,0.00019798989873981077,676.8891,682.2964032402529,0.7988462571273305,excellent,0
6396,08406000,"BLACK RIVER AT MALAGA, NM",Non-ref,NM,75006364,3.6666666673568216e-05,1003.945,1011.9678550221292,0.7991329228323456,excellent,0
5457,07179795,"N COTTONWOOD R BL MARION LK, KS",Non-ref,KS,74045934,0.0003018166666635125,534.6252,538.9032637369237,0.8001986694461356,excellent,0
1852,02329500,"LITTLE RIVER NR QUINCY, FLA.",Non-ref,FL,73018336,0.00012186749670947329,605.2393,610.0837995503317,0.8004271286302396,excellent,0
792,01526500,TIOGA RIVER NEAR ERWINS NY,Non-ref,NY,73003354,0.00036049953619570184,3557.479,3585.982065363161,0.8012152809099116,excellent,0
7749,11403200,NF FEATHER R BL ROCK C DIV DAM CA,Non-ref,CA,77006384,0.00053285445706898,4680.449,4642.87854644316,0.8027104569847745,excellent,0
1368,02135000,"LITTLE PEE DEE R. AT GALIVANTS FERRY, S.C.",Non-ref,SC,73011257,0.0005102599999844415,7256.224,7197.952978663488,0.8030488217633938,excellent,0
3135,03592000,"BEAR CREEK AT REDBAY, AL",Non-ref,AL,74062617,0.0006229242304827883,678.1667,672.720366770233,0.8030965291818357,excellent,0
5105,06921070,"Pomme de Terre River near Polk, MO",Ref,MO,74047116,0.0005228241212428752,712.586,718.3159723638466,0.8041095901191755,excellent,0
2746,03314500,"BARREN RIVER AT BOWLING GREEN, KY",Non-ref,KY,74045642,0.0005132666666725072,4767.762,4806.158581715785,0.805337634634133,excellent,0
8580,14151000,"FALL CREEK BLW WINBERRY CREEK, NEAR FALL CREEK, OR",Non-ref,OR,78024327,0.00035427463951618135,481.0788,484.97044313321146,0.8089408914322268,excellent,0
